,FalseSM,TrueSM
0,0.5505551695823669,0.4494447708129883
1,0.14334848523139954,0.8566515445709229
2,0.4819129407405853,0.5180870294570923
3,0.14814893901348114,0.8518510460853577
4,0.4384460151195526,0.5615540146827698
5,0.6853987574577332,0.31460124254226685
6,0.9425501823425293,0.05744980648159981
7,0.15964926779270172,0.8403507471084595
8,0.8716013431549072,0.12839864194393158
9,0.18796981871128082,0.8120301961898804
10,0.8547212481498718,0.1452786922454834
11,0.9624204635620117,0.03757954016327858
12,0.9497920274734497,0.0502079501748085
13,0.957288920879364,0.042711105197668076
14,0.902965784072876,0.09703425318002701
15,0.965381920337677,0.0346180722117424
16,0.1463320404291153,0.8536679148674011
17,0.825367271900177,0.1746327131986618
18,0.9490436315536499,0.05095640942454338
19,0.40171682834625244,0.5982832312583923
20,0.19487901031970978,0.8051210045814514
21,0.2697082757949829,0.7302917838096619
22,0.9505110383033752,0.04948897659778595
23,0.6942174434661865,0.3057824969291687
24,0.45739978551864624,0.5426002740859985
25,0.9331555366516113,0.06684453040361404
26,0.30848750472068787,0.6915124654769897
27,0.09432654827833176,0.9056734442710876
28,0.9548920392990112,0.04510801285505295
29,0.24169044196605682,0.758309543132782
30,0.12355800718069077,0.876442015171051
31,0.9504843354225159,0.049515653401613235
32,0.9638705849647522,0.036129482090473175
33,0.9307130575180054,0.06928698718547821
34,0.9368432760238647,0.06315673142671585
35,0.25486311316490173,0.7451368570327759
36,0.957745373249054,0.04225468263030052
37,0.9261304140090942,0.07386959344148636
38,0.9642269015312195,0.03577306866645813
39,0.8171035647392273,0.1828964352607727
40,0.13226710259914398,0.8677328824996948
41,0.9403958320617676,0.05960419028997421
42,0.9601343274116516,0.03986568748950958
43,0.867557168006897,0.13244283199310303
44,0.9440004825592041,0.05599958449602127
45,0.9028778076171875,0.0971222072839737
46,0.9556169509887695,0.044383030384778976
47,0.8741287589073181,0.12587127089500427
48,0.9478334784507751,0.05216652527451515
49,0.7702992558479309,0.22970077395439148
50,0.885434091091156,0.11456587165594101
51,0.9616310596466064,0.03836888447403908
52,0.9136680364608765,0.08633199334144592
53,0.8337725400924683,0.16622744500637054
54,0.9247381091117859,0.0752619132399559
55,0.810129702091217,0.18987026810646057
56,0.9694477319717407,0.03055226244032383
57,0.3148338496685028,0.6851661205291748
58,0.18637306988239288,0.8136269450187683
59,0.11114545911550522,0.8888545036315918
60,0.9678913950920105,0.03210866451263428
61,0.44332873821258545,0.5566712617874146
62,0.9343348741531372,0.06566517055034637
63,0.9450330138206482,0.05496698245406151
64,0.7175104022026062,0.2824896275997162
65,0.9572004675865173,0.04279956966638565
66,0.8729074001312256,0.12709259986877441
67,0.9164882898330688,0.08351171761751175
68,0.19465520977973938,0.8053447604179382
69,0.7078445553779602,0.292155385017395
70,0.13811156153678894,0.8618884086608887
71,0.8381869792938232,0.16181302070617676
72,0.9444519281387329,0.0555480532348156
73,0.614138662815094,0.3858613073825836
74,0.35166290402412415,0.6483370661735535
75,0.10309284180402756,0.8969072103500366
76,0.1361963301897049,0.8638036251068115
77,0.2449369728565216,0.755062997341156
78,0.49538734555244446,0.5046125650405884
79,0.7987902164459229,0.20120976865291595
80,0.8882861137390137,0.11171387135982513
81,0.9675453901290894,0.03245458006858826
82,0.19335339963436127,0.8066465854644775
83,0.6693804264068604,0.33061957359313965
84,0.6968896985054016,0.303110271692276
85,0.10138668119907379,0.8986133933067322
86,0.8095350861549377,0.19046492874622345
87,0.32168692350387573,0.6783130764961243
88,0.9307640790939331,0.06923595815896988
89,0.9010607600212097,0.09893922507762909
90,0.8279983997344971,0.17200163006782532
91,0.9306831955909729,0.06931674480438232
92,0.09244973957538605,0.9075502753257751
93,0.1319075971841812,0.86809241771698
94,0.17956936359405518,0.8204306364059448
95,0.3331168293952942,0.666883111000061
96,0.11194716393947601,0.8880528211593628
97,0.9659627676010132,0.03403722494840622
98,0.6465054154396057,0.35349464416503906
99,0.7700212001800537,0.2299787849187851
100,0.9631109833717346,0.03688900172710419
101,0.8132395148277283,0.18676051497459412
102,0.824286699295044,0.17571337521076202
103,0.9392343163490295,0.06076570227742195
104,0.9196622371673584,0.08033773303031921
105,0.28497228026390076,0.7150277495384216
106,0.9573657512664795,0.04263423755764961
107,0.9283281564712524,0.07167186588048935
108,0.9428623914718628,0.057137638330459595
109,0.13860271871089935,0.8613972663879395
110,0.39535853266716003,0.6046414375305176
111,0.09662734717130661,0.9033726453781128
112,0.9274592995643616,0.07254062592983246
113,0.1853339970111847,0.8146660327911377
114,0.9176986217498779,0.08230140060186386
115,0.9487481117248535,0.0512518584728241
116,0.9141882658004761,0.08581171929836273
117,0.13685455918312073,0.8631454706192017
118,0.10853753238916397,0.8914624452590942
119,0.9289803504943848,0.07101963460445404
120,0.9212603569030762,0.07873965799808502
121,0.7177066206932068,0.282293438911438
122,0.18796172738075256,0.8120383024215698
123,0.19743947684764862,0.8025605082511902
124,0.9529623985290527,0.047037523239851
