,FalseSM,TrueSM
0,0.9443972110748291,0.05560281127691269
1,0.10120810568332672,0.8987919092178345
2,0.16069385409355164,0.839306116104126
3,0.9517087340354919,0.04829134792089462
4,0.8524985313415527,0.14750148355960846
5,0.1134871318936348,0.886512815952301
6,0.954977810382843,0.04502221569418907
7,0.7155727744102478,0.2844272553920746
8,0.8684571981430054,0.13154275715351105
9,0.17293667793273926,0.8270633220672607
10,0.9599698185920715,0.04003015533089638
11,0.35548272728919983,0.6445173025131226
12,0.9227500557899475,0.0772499293088913
13,0.12169855833053589,0.8783014416694641
14,0.5887844562530518,0.41121548414230347
15,0.8420933485031128,0.1579066962003708
16,0.8823456168174744,0.11765434592962265
17,0.951969563961029,0.048030413687229156
18,0.27438023686408997,0.7256197929382324
19,0.6218845844268799,0.3781154155731201
20,0.8971881866455078,0.10281184315681458
21,0.9594674706459045,0.04053250327706337
22,0.7969009280204773,0.2030991017818451
23,0.1610361486673355,0.8389638066291809
24,0.317629873752594,0.682370126247406
25,0.25042495131492615,0.7495750188827515
26,0.37482693791389465,0.625173032283783
27,0.8218792676925659,0.1781207025051117
28,0.4549344480037689,0.5450655817985535
29,0.9615614414215088,0.03843856602907181
30,0.6696685552597046,0.330331414937973
31,0.9572814106941223,0.042718566954135895
32,0.8343567848205566,0.16564321517944336
33,0.9230147004127502,0.07698526233434677
34,0.1833549588918686,0.8166450262069702
35,0.9521617889404297,0.04783819615840912
36,0.852313220500946,0.14768676459789276
37,0.12088388949632645,0.8791161179542542
38,0.6247990131378174,0.3752009868621826
39,0.9643001556396484,0.03569979965686798
40,0.9560115933418274,0.04398844391107559
41,0.9597874879837036,0.04021250084042549
42,0.3472825288772583,0.6527175307273865
43,0.9366397857666016,0.06336013972759247
44,0.32490018010139465,0.675099790096283
45,0.6379224061965942,0.36207759380340576
46,0.24267572164535522,0.7573243379592896
47,0.9431746006011963,0.056825414299964905
48,0.3125523030757904,0.6874476671218872
49,0.6056070923805237,0.39439284801483154
50,0.9152517318725586,0.08474821597337723
51,0.2568996548652649,0.7431003451347351
52,0.2011948525905609,0.7988051176071167
53,0.9030478000640869,0.09695220738649368
54,0.797743558883667,0.202256441116333
55,0.6192298531532288,0.38077011704444885
56,0.9678011536598206,0.03219883143901825
57,0.9147548079490662,0.08524520695209503
58,0.9508549571037292,0.04914507269859314
59,0.2376171201467514,0.7623828053474426
60,0.18817616999149323,0.811823844909668
61,0.9697970747947693,0.03020293638110161
62,0.049873318523168564,0.9501267075538635
63,0.9638832211494446,0.03611680492758751
64,0.9242682456970215,0.07573175430297852
65,0.3534550070762634,0.6465449929237366
66,0.11903230845928192,0.8809677362442017
67,0.23793350160121918,0.7620664238929749
68,0.5476925373077393,0.45230743288993835
69,0.1644262671470642,0.8355737328529358
70,0.9668492078781128,0.033150751143693924
71,0.8251612782478333,0.17483863234519958
72,0.12788669764995575,0.8721132278442383
73,0.9138869047164917,0.0861131027340889
74,0.9200138449668884,0.07998614013195038
75,0.8138490915298462,0.186150923371315
76,0.9475224018096924,0.052477627992630005
77,0.6638967990875244,0.3361032009124756
78,0.340285986661911,0.6597139835357666
79,0.7986626029014587,0.20133742690086365
80,0.9177368879318237,0.08226314187049866
81,0.9062728881835938,0.09372712671756744
82,0.9102673530578613,0.08973265439271927
83,0.6545345783233643,0.3454654812812805
84,0.7757341861724854,0.22426582872867584
85,0.903776228427887,0.09622372686862946
86,0.7662813663482666,0.23371858894824982
87,0.9057939052581787,0.09420611709356308
88,0.5609007477760315,0.4390992820262909
89,0.3451329469680786,0.6548669934272766
90,0.0968216061592102,0.9031783938407898
91,0.9041007161140442,0.09589927643537521
92,0.19976474344730377,0.8002352714538574
93,0.2605575919151306,0.7394424676895142
94,0.9045358896255493,0.09546411782503128
95,0.8843606114387512,0.11563935875892639
96,0.9165878295898438,0.08341220766305923
97,0.960294246673584,0.039705824106931686
98,0.965476930141449,0.034523095935583115
99,0.37072011828422546,0.6292799115180969
100,0.18721060454845428,0.8127894401550293
101,0.8215351104736328,0.1784648597240448
102,0.9521095752716064,0.04789041727781296
103,0.920185923576355,0.07981414347887039
104,0.9411254525184631,0.05887449532747269
105,0.7865419387817383,0.2134581059217453
106,0.9683215022087097,0.031678494065999985
107,0.18295200169086456,0.8170480132102966
108,0.8452699184417725,0.15473011136054993
109,0.7070465087890625,0.29295340180397034
110,0.11634279042482376,0.8836571574211121
111,0.17532208561897278,0.8246778845787048
112,0.9168254137039185,0.08317451924085617
113,0.859117329120636,0.14088265597820282
114,0.9298098683357239,0.07019010931253433
115,0.591584324836731,0.40841567516326904
116,0.12748761475086212,0.8725124001502991
117,0.929382860660553,0.07061709463596344
118,0.9624114036560059,0.03758856654167175
119,0.9614176154136658,0.03858241066336632
120,0.3895912766456604,0.6104086637496948
121,0.2425256371498108,0.7574743628501892
122,0.902468204498291,0.09753181040287018
123,0.43179482221603394,0.5682052373886108
124,0.9039561152458191,0.09604384750127792
125,0.6689915657043457,0.3310084640979767
126,0.9328466057777405,0.06715339422225952
127,0.6920965909957886,0.3079034090042114
128,0.9527513384819031,0.04724861681461334
129,0.7998549342155457,0.20014509558677673
130,0.7354152202606201,0.2645847499370575
131,0.25535136461257935,0.7446486949920654
132,0.7517979145050049,0.24820201098918915
133,0.09846049547195435,0.9015395045280457
134,0.9591115117073059,0.04088853672146797
135,0.885570764541626,0.11442922800779343
136,0.9561743140220642,0.0438256561756134
137,0.3304330110549927,0.6695669293403625
138,0.20926521718502045,0.7907347679138184
139,0.21141351759433746,0.7885864973068237
140,0.4500668942928314,0.5499330759048462
141,0.9689812064170837,0.031018737703561783
142,0.6533142924308777,0.3466856777667999
143,0.9527839422225952,0.04721606895327568
144,0.9652562737464905,0.034743741154670715
145,0.9414271116256714,0.05857289582490921
146,0.9084420800209045,0.09155788272619247
147,0.28063881397247314,0.7193612456321716
148,0.19648031890392303,0.8035196661949158
149,0.8403146862983704,0.15968523919582367
150,0.6374956965446472,0.36250436305999756
151,0.9319336414337158,0.06806633621454239
152,0.2827247977256775,0.7172752022743225
153,0.31269314885139465,0.6873068809509277
154,0.7940328121185303,0.20596720278263092
155,0.24353685975074768,0.7564631104469299
156,0.7344555258750916,0.26554447412490845
157,0.4104158878326416,0.5895840525627136
158,0.7960080504417419,0.20399193465709686
159,0.8909933567047119,0.1090066209435463
160,0.9532109498977661,0.046789102256298065
161,0.955464243888855,0.0445358008146286
162,0.31181398034095764,0.6881860494613647
163,0.8512187004089355,0.14878129959106445
164,0.4344671070575714,0.5655329823493958
165,0.15796060860157013,0.8420394062995911
166,0.22367709875106812,0.7763228416442871
167,0.8867534399032593,0.11324655264616013
168,0.7534522414207458,0.24654775857925415
169,0.7303019762039185,0.26969799399375916
170,0.7636681199073792,0.23633185029029846
171,0.810711681842804,0.18928836286067963
172,0.9015891551971436,0.09841090440750122
173,0.9417805671691895,0.058219484984874725
174,0.9646652936935425,0.035334646701812744
175,0.4631863534450531,0.5368136167526245
176,0.8019489645957947,0.1980510801076889
177,0.2943462133407593,0.7056538462638855
178,0.9250012636184692,0.07499873638153076
179,0.9258854389190674,0.0741146057844162
180,0.7999250888824463,0.20007486641407013
181,0.18871992826461792,0.8112800121307373
182,0.9423916935920715,0.05760837346315384
183,0.9045060276985168,0.09549397230148315
184,0.0893758088350296,0.9106242060661316
185,0.8925038576126099,0.10749617964029312
186,0.24054662883281708,0.7594533562660217
187,0.9304023385047913,0.06959764659404755
188,0.15553753077983856,0.8444624543190002
189,0.9616380333900452,0.03836200758814812
190,0.3471999764442444,0.6528000235557556
191,0.16247884929180145,0.8375210762023926
192,0.689958393573761,0.3100416362285614
193,0.6184739470481873,0.3815261125564575
194,0.8134662508964539,0.18653373420238495
195,0.30411940813064575,0.6958805918693542
196,0.9528965950012207,0.04710344970226288
197,0.7992439270019531,0.20075605809688568
198,0.9707923531532288,0.029207609593868256
199,0.10717502236366272,0.8928250074386597
200,0.1524631530046463,0.8475368618965149
201,0.5515069961547852,0.44849294424057007
202,0.08098336309194565,0.9190165996551514
203,0.9464878439903259,0.053512223064899445
204,0.6298543214797974,0.370145708322525
205,0.8921871781349182,0.10781279951334
206,0.8678469061851501,0.13215312361717224
207,0.8918483853340149,0.10815165191888809
208,0.8551521897315979,0.14484773576259613
209,0.9529982805252075,0.04700169339776039
210,0.9122085571289062,0.08779143542051315
211,0.4939514100551605,0.5060485601425171
212,0.9482908248901367,0.051709141582250595
213,0.8300719857215881,0.1699279546737671
214,0.9603145718574524,0.039685387164354324
215,0.15954022109508514,0.8404597640037537
216,0.18952977657318115,0.8104701638221741
217,0.30649304389953613,0.6935069561004639
218,0.9234897494316101,0.07651025801897049
219,0.20988920331001282,0.7901108264923096
220,0.09697631746530533,0.9030237197875977
221,0.3207426071166992,0.6792573928833008
222,0.9629408121109009,0.03705916181206703
223,0.8901341557502747,0.10986585915088654
224,0.2329334318637848,0.7670665979385376
225,0.9398691058158875,0.060130856931209564
226,0.9724367260932922,0.027563290670514107
227,0.16105300188064575,0.8389469385147095
228,0.9698656797409058,0.03013433702290058
229,0.1935085505247116,0.8064914345741272
230,0.17195628583431244,0.8280437588691711
